,1A1,1A2,1A3,1A4,1A5,1A6,1A7,1A8,1A9,1A10,1A11,1A12,1A13,1A14,1A15,1A16,1A17,1A18,1A19,1A20,1A21,1A22,1A23,1A24,1A25,1A26,1A27,1A28,1A29,1A30,1A31,1A32,1B1,1B2,1B3,1B4,1B5,1B6,1B7,1B8,1B9,1B10,1B11,1B12,1B13,1B14,1B15,1B16,1B17,1B18,1B19,1B20,1B21,1B22,1B23,1B24,1B25,1B26,1B27,1B28,1B29,1B30,1B31,1B32,1C1,1C2,1C3,1C4,1C5,1C6,1C7,1C8,1C9,1C10,1C11,1C12,1C13,1C14,1C15,1C16,1C17,1C18,1C19,1C20,1C21,1C22,1C23,1C24,1C25,1C26,1C27,1C28,1C29,1C30,1C31,1C32,1D1,1D2,1D3,1D4,1D5,1D6,1D7,1D8,1D9,1D10,1D11,1D12,1D13,1D14,1D15,1D16,1D17,1D18,1D19,1D20,1D21,1D22,1D23,1D24,1D25,1D26,1D27,1D28,1D29,1D30,1D31,1D32,1E1,1E2,1E3,1E4,1E5,1E6,1E7,1E8,1E9,1E10,1E11,1E12,1E13,1E14,1E15,1E16,1E17,1E18,1E19,1E20,1E21,1E22,1E23,1E24,1E25,1E26,1E27,1E28,1E29,1E30,1E31,1E32,1F1,1F2,1F3,1F4,1F5,1F6,1F7,1F8,1F9,1F10,1F11,1F12,1F13,1F14,1F15,1F16,1F17,1F18,1F19,1F20,1F21,1F22,1F23,1F24,1F25,1F26,1F27,1F28,1F29,1F30,1F31,1F32,1G1,1G2,1G3,1G4,1G5,1G6,1G7,1G8,1G9,1G10,1G11,1G12,1G13,1G14,1G15,1G16,1G17,1G18,1G19,1G20,1G21,1G22,1G23,1G24,1G25,1G26,1G27,1G28,1G29,1G30,1G31,1G32,1H1,1H2,1H3,1H4,1H5,1H6,1H7,1H8,1H9,1H10,1H11,1H12,1H13,1H14,1H15,1H16,1H17,1H18,1H19,1H20,1H21,1H22,1H23,1H24,1EX1,1EX2,1EX3,1EX4,1EX5,1EX6,1EX7,1EX8,Ana1-2,Ana3-4,Ana5-6,Ana7-8,Ana9-10,Ana11-12,Ana13-14,Ana15-16,Status
232446,-16751.234673871673,-14253.645538785786,-14384.270297424213,-14184.77066604916,-11333.213435006941,-9074.780108021503,-2418.9174063752516,-15444.955837545145,-10257.871671967008,-10651.683444302285,-5243.03718811495,9601.622882701333,-1340.2943993982296,-10090.528231175434,-16400.73532150598,-15679.36165442238,-6806.253049686731,-8276.062833849359,-1698.2312380213266,-9987.278421955012,-3999.476985900221,-12704.585901056878,-14336.145386346898,-1903.7933581944303,-2319.4800901103054,2714.323108692356,-5440.724322839039,-13208.678719620626,-6653.06583273803,-17899.295052545967,-9138.498740285559,4360.788816439441,-10748.49576541756,6568.597236966923,-4164.476681022445,7151.064910713729,-10991.182816993165,-2254.573960040446,-1999.199431908095,-767.076708559792,-1029.0137245663223,-13585.365523598522,-4716.538160952218,-1813.5122750110772,-10278.43413397277,-10026.715849084605,-1102.638588526163,11432.74449925092,14948.675502698155,3037.9162607739145,-8816.030586125287,-9428.310704786221,-2870.2915723497595,2371.6362418911617,-3081.259932533497,-6563.472248284353,9949.778489397677,-3899.2584210788245,-1652.043823364007,-2022.0118897564328,9866.622393049147,-3516.5091283028783,-3366.290655868687,-2871.3540703865315,-8389.875123552983,-4051.5393897020435,-7544.720435185457,-10110.778193758617,-2510.5734870179567,-6592.84719400687,-8652.093389039836,-9888.622354246516,-9144.623728968125,-6183.222950889046,-5044.475055007638,-8291.750304862873,-8100.813157666512,3067.2287066119156,-5307.193319570618,-9303.123436100686,-12417.055182341048,-8601.593482350912,-10850.558076832178,-8936.59286335664,-8416.656324068086,-7837.688643854178,-2638.698250275744,21815.69406418169,368.32744350001053,-13303.584794258164,-6385.1600777602225,-1380.5755749687878,23020.91058724586,-5710.536324294585,-9801.153765866384,2656.6357152840937,-5319.380797051237,-2050.480587153468,-3703.6337825437636,-10326.80904458815,-9631.997828423846,-3464.415474558797,-8516.343639871096,-7158.84614818371,-4811.3817357052385,-7022.846399476908,-8502.781164931126,-14541.488756924196,7779.938748713659,-8036.375776730522,-4601.819622923112,-8879.030469717409,-11951.993541657537,-9051.280151443489,-3390.1031118692804,-1306.700711470883,-11126.057567778678,-4959.725211603951,-8232.562914226228,-14010.958487210182,-5428.505595416163,-4893.475334016997,-12159.743157788702,-13213.803710150938,-15993.204824519444,-18802.324633975302,-9901.403580630038,2164.886623912254,-10545.339890798323,-9003.68648938456,-15200.768788741158,-11187.276204662096,-9484.779350446423,-1933.8870525888815,-9393.967018244683,-3154.5097971862415,-3710.9775189743928,-8342.375211320828,-11006.339038988293,-8347.593951677914,-14155.61446992245,-13544.271849529256,-14736.269647018291,-18431.57531902643,-18215.075719063025,-16332.641697325806,-15092.268989221391,-2242.042733194989,-16959.609288847998,-10461.558795604633,-20.67183772753526,-15058.081552391142,-16652.07860708705,-15348.956014928579,-14438.92644643345,-15992.079826598156,-14648.238559677513,-19970.10372621439,-10142.465635208226,-10499.621225274872,-7859.219854069937,-5917.160942504461,-4259.414005602239,-1428.3567366812651,-3972.133286424473,-10.015607417558304,-2369.2612481272945,-7870.376083456043,-3599.6027247668917,-7853.657364348014,-7382.158235559356,-8192.937987443087,-10252.809181321212,-5858.442301001684,-9706.372690997878,-11421.900771135135,11545.119291610677,-6753.84689652007,-10050.403305316167,760.514218837872,-1194.607168591448,-4771.569309268551,-9049.561404619299,-7346.2520519049185,-7397.189457785453,-3932.1333603342373,-9268.342250367536,14060.489643841367,-8935.842864742448,-10251.965432880246,-6861.5341975411275,-8793.499377757273,-15274.237402989707,-20575.47760763631,-20515.915217692564,24285.533250542478,-12519.273743466956,-16200.954440650607,79176.08807665635,-7917.907245630456,-13319.584764694258,-10758.620746709152,-14115.302044409633,-17960.201190006803,-13955.552339586753,-14654.894797378467,-10219.902992123541,-12044.555870625725,-20421.352892419865,-5357.505726605993,-9527.123022206008,-11790.556339952725,-9639.122815258668,-4837.694187086472,-14290.39547088119,-8028.844540646345,-10154.496862977554,4876.631613292196,-8298.875291697697,-25707.436875071337,13363.8659310261,-916.5139324375333,-6679.284534292489,8698.624551214252,-11975.493498235552,3028.4787782119993,-10005.028389157555,-12529.898723834674,-13724.490266531124,-15993.204824519444,-11117.651333311278,-7085.721283299998,-11939.743564292403,-12264.805463660086,-8926.686631660856,-14433.988955556686,-18251.731901331656,-14725.80091636186,-15983.548592361722,-18893.605715310914,-12996.397861862053,-17205.233834995855,-19587.44818326522,-15442.612091875795,-11035.71398471081,-16439.578999732672,-13801.177624832248,-18812.012116075282,-8932.561620805358,-6830.628004647969,-13430.365809998857,-9976.965941009874,-10586.964813885974,-10449.027568759175,-21914.818882871798,20426.41538121792,-1020419.4200288908,61.273578480847355,-143.76641176783218,-272.51245215653796,-591.9933671951782,354.05161106849675,490.4270464431999,63.657764413971535,1
232447,-16755.64091573005,-14258.770529316098,-14388.676539282591,-14189.176907907538,-11336.744678482095,-9077.811352420527,-2421.4486516981497,-15453.424571897061,-10262.777912901514,-10652.902192050347,-5247.787179338166,9600.685384433593,-1343.9506426424155,-10092.090728288335,-16403.23531688662,-15685.830392469785,-6810.503041833818,-8280.437825765479,-1699.6687353651944,-9989.153418490492,-4001.1019828976364,-12710.492140143639,-14346.051618042682,-1905.5121050186203,-2321.3550866457854,2715.291856902354,-5438.349327227432,-13213.241211190294,-6667.940805252837,-17899.10755289242,-9139.498738437815,4360.570066843635,-10751.089510624974,6565.753492221446,-4168.101674324372,7147.877416603413,-10994.714060468317,-2257.511454612698,-2001.1994282126068,-768.8892052107558,-1030.201222372126,-13587.08427042271,-4718.256907776408,-1814.2310236830112,-10278.652883568577,-10028.278346197505,-1097.3260983423036,11431.119502253505,14947.51925483461,3037.1037622752065,-8816.811834681737,-9430.935699935893,-2872.5103182500775,2370.761243507938,-3082.322430570269,-6565.472244588865,9948.184742342519,-3899.9459198085005,-1652.950071689489,-2021.6368904493368,9864.497396975603,-3517.196627032554,-3365.415657485463,-2871.0728209062095,-8395.25011362136,-4054.508134216553,-7543.126688130299,-10109.246946587975,-2508.510990828929,-6588.878451340104,-8649.53089377468,-9884.747361406526,-9140.154987225233,-6187.316693324844,-5046.31880160086,-8289.125309713201,-8097.781913267487,3070.509950549005,-5302.912077481273,-9299.685942452306,-12416.898932629758,-8599.374736450594,-10848.464330700892,-8934.56161710987,-8412.031332613904,-7838.344892641596,-2639.010749698324,21816.912811929753,372.5149357625821,-13301.522298069136,-6391.503816038596,-1382.8568207536216,23020.535587938764,-5709.661325911361,-9801.153765866384,2655.635717131838,-5320.974544106395,-2052.8243328228177,-3707.415025556981,-10331.02778679298,-9633.02907651836,-3466.321721036535,-8521.374880574635,-7159.096147721774,-4811.006736398143,-7024.096397167228,-8504.874911062412,-14545.863748840315,7784.188740860746,-8032.9695330244,-4598.475879101506,-8880.87421631063,-11957.149782130107,-9056.748891338639,-3385.321870703807,-1305.013214588951,-11125.432568933518,-4958.475213913631,-8232.937913533324,-14013.364732764048,-5432.036838891316,-4888.350343486685,-12160.180656980314,-13215.084957783516,-15996.454818514276,-18814.480861513664,-9907.9035686197,2156.855388751949,-10539.808651018657,-8998.84274833457,-15198.23754341826,-11183.182462226298,-9486.248097732549,-1932.5745550140455,-9394.93576645468,-3152.728550477536,-3744.8837063243195,-8344.343957683082,-11009.120283849254,-8350.062697116295,-14159.458212820184,-13547.209344101508,-14739.238391532801,-18434.294064002872,-18221.38820739914,-16337.360438606764,-15101.643971898791,-2249.6989690481983,-16964.296780186698,-10468.996281862035,-30.390569769772302,-15067.01903587693,-16655.20360131285,-15354.268505112437,-14446.86393176698,-15993.611073768798,-14652.769801304923,-19974.572467957285,-10138.65314225275,-10497.746228739392,-7861.626099623803,-5919.254688635746,-4260.195254158689,-1430.7317322928727,-3972.9770348654392,-12.765602336262035,-2368.511249513103,-7868.188587497983,-3599.383975171086,-7854.844862153818,-7382.501984924194,-8191.094240849865,-10252.777931378954,-5856.31730492814,-9703.935195501756,-11418.525777371273,11547.494287222285,-6753.753146693296,-10051.872052602292,771.7329481084929,-1195.7634164549938,-4772.413057709517,-9052.405149364777,-7347.377049826206,-7397.783206688355,-3930.8208627594013,-9266.24850423625,14061.770891473945,-8933.030369939228,-10248.34043957832,-6859.784200774679,-8789.46813520599,-15276.424898947767,-20578.071352843723,-20518.13396359288,24220.75212024165,-12517.898746007604,-16203.048186781893,79201.33803000081,-7918.907243782712,-13317.178519140392,-10760.21449376431,-14118.052039328337,-17963.138684579055,-13959.708581907067,-14658.082291488783,-10224.15298427063,-12048.24336381217,-20425.102885490825,-5358.380724989217,-9530.84176533471,-11790.681339721757,-9639.09156531641,-4832.725446267451,-14289.957971689579,-8029.532039376021,-10154.621862746586,4899.006571948922,-8300.031539561243,-25705.874377958437,13384.115893609282,-938.5763916716792,-6680.847031405389,8707.40578498875,-11979.087241595222,3024.4475356607177,-10009.715880496255,-12534.898714595955,-13729.646507003694,-15927.11119664378,-11123.526322455782,-7090.440024580956,-11944.524805457877,-12270.961702284912,-8931.43662288407,-14440.395193719576,-18257.950639840998,-14731.238406314753,-15988.798582661066,-18900.63695231896,-13001.991601526235,-17212.733821137772,-19594.10442096617,-15448.924580211911,-11041.745223566604,-16446.01648783782,-13806.208865535786,-18818.262104526882,-8948.811590779516,-6835.815495062796,-13430.865809074985,-9988.809669125654,-10595.996047198536,-10458.027552129479,-21915.631381370506,20353.353016218723,-1020323.0989171927,52.69050912160031,-133.2759936620858,-274.89663808966213,-587.2249953289298,345.4685417092497,485.1818373903267,58.889392547723176,1
232448,-16745.203435015883,-14247.739299699024,-14377.082810704875,-14178.270678059498,-11324.900950366313,-9066.498873323133,-2410.4799219655924,-15444.987087487403,-10252.277932302826,-10637.370970748123,-5235.099702781419,9612.872861914211,-1331.1694162588947,-10081.278248267068,-16391.766588077935,-15675.861660889484,-6799.378062389972,-8267.937848862279,-1687.7625073648976,-9977.997189104388,-3991.1957512018516,-12698.335912605278,-14329.114149338848,-1894.7933748241273,-2310.0113576061326,2731.5418268765125,-5422.7556060406905,-13202.647480764834,-6651.565835509647,-17886.326326508897,-9128.998757839126,4369.757549867486,-10739.745781585321,6575.9409733975535,-4158.257942513103,7156.50240066662,-10987.026574672851,-2246.2927253420767,-1991.2619465745638,-758.0767251894889,-1021.513738424403,-13579.14678508918,-4708.288176196107,-1804.512291640774,-10269.715400082789,-10017.90336536785,-1062.669912378185,11441.80698250574,14958.081735317812,3047.1349937400237,-8806.093104487245,-9423.623213447521,-2862.0728375359063,2381.886222951785,-3072.1661993364196,-6554.659764567597,9958.809722710237,-3889.6959387478773,-1645.0438362982159,-2012.0119082338738,9874.403628671387,-3507.352895221285,-3354.978176771292,-2862.4478368430023,-8391.406370723626,-4047.945646342374,-7536.09545112225,-10101.65321061928,-2501.8235031857175,-6580.659716526251,-8641.687158267923,-9874.747379883966,-9129.311257261706,-6180.754205450665,-5040.162562976035,-8282.375322185475,-8091.531924815887,3077.9474368064084,-5294.3495933025815,-9290.43595954394,-12411.398942792352,-8593.593497132866,-10840.276845829298,-8926.061632815696,-8400.750103458766,-7834.094900494508,-2636.9482535092966,21824.225298418125,379.26492329030947,-13293.02231377496,-6387.566323314089,-1378.231829299438,23026.285577314233,-5702.380089365248,-9793.685029666722,2661.3232066227934,-5313.755807444798,-2045.3555966231565,-3699.977539299578,-10323.184051286222,-9627.216587258372,-3460.2592322384835,-8515.843640794968,-7153.596157884367,-4806.725494308797,-7019.002656579174,-8498.437422957266,-14537.395014488398,7787.969983873964,-8029.313289780215,-4594.9133856840945,-8874.530478032259,-11949.462296334641,-9048.90515583188,-3375.571888719312,-1246.9820718158508,-11122.93257355288,-4954.568971131381,-8227.125424273336,-14008.02099263793,-5425.849350324233,-4887.694094699267,-12155.524415583872,-13211.678714077394,-15994.298572498474,-18803.980880914976,-9903.497326761322,2158.199136269043,-10528.902421170616,-8990.249014213621,-15194.425050462783,-11168.838738729877,-9474.373119674508,-1921.0120763785867,-9381.560791168258,-3141.041072073045,-3734.6024753214388,-8335.125224716972,-11000.245300247983,-8340.46896484309,-14150.114480085042,-13538.303110557978,-14730.613407469593,-18425.76282976644,-18215.419468427863,-16333.860445073868,-15103.268968896207,-2248.2927216465887,-16959.359289309934,-10471.058778051063,-37.29680700878963,-15074.144022711753,-16647.92236476674,-15351.706009847283,-14447.676430265688,-15984.267341033656,-14647.051061871709,-19969.759976849553,-10127.028163732775,-10488.27749623522,-7853.313614983176,-5910.973453937377,-4252.195268940642,-1422.9817466128895,-3964.727050109328,-7.390612267886562,-2359.5737660273157,-7858.438605513488,-3591.7277393178765,-7848.313624221897,-7377.689493816463,-8182.156757364078,-10246.121693678002,-5847.911070460739,-9693.185215365003,-11409.400794231937,11558.744266435164,-6743.25316609461,-10042.059570733281,787.8579183136194,-1186.4196837198529,-4762.694325667279,-9042.53016761125,-7337.533318014937,-7389.59572181676,-3921.570879851034,-9255.623523868531,14072.61462143747,-8920.311643440224,-10236.715461058344,-6848.252972081479,-8777.218157840856,-15265.143669792631,-20567.16512299568,-20506.47773513065,24211.5646372178,-12508.961262521818,-16190.048210802566,79224.90048646335,-7909.8447605278925,-13306.053539696544,-10746.089519863694,-14103.427066351594,-17949.544959696825,-13948.552352520963,-14646.644812622355,-10212.371756039365,-12037.055884483805,-20414.75915460343,-5347.755744621499,-9520.40428462054,-11780.087609296297,-9629.060333851594,-4817.444224503291,-14282.4267356054,-8020.719555659266,-10144.559381339512,5012.943861421579,-8293.594051456095,-25694.499398976528,13445.053281012375,-847.4203101051021,-6671.440798785732,8780.155650565366,-11972.493503778784,3031.3850228419933,-10001.840895047239,-12527.054979089198,-13721.146522709518,-15888.986267089023,-11116.713835043538,-7084.28378595613,-11936.837319662409,-12265.492962389762,-8926.749131545372,-14434.270205037008,-18250.138154276498,-14724.144669422189,-15980.986097096566,-18891.48071923737,-12993.616617001091,-17204.2338368436,-19585.229437364902,-15442.487092106763,-11033.83898817533,-16438.079002504288,-13799.646377661607,-18812.69961480496,-8966.874057404639,-6835.815495062796,-13424.865820161449,-9990.497166007586,-10594.433550085636,-10457.21505363077,-21911.850138357288,20293.009377718532,-1020011.24739714,50.30632318847613,-136.61385396845964,-273.46612652978763,-576.7345772231835,341.653844216251,485.6586745769515,65.08827597384605,1
232449,-16736.609700894933,-14239.364315173882,-14371.614070809725,-14170.833191802094,-11318.838461568263,-9062.561380598625,-2405.6674308578613,-15435.487105040971,-10246.590442811872,-10631.964730737489,-5228.06846577337,9616.560355100655,-1324.4194287311673,-10077.372005484818,-16386.266598240527,-15666.330428500796,-6797.315566200944,-8263.344107350355,-1683.51251521781,-9972.80969868956,-3988.6332559366956,-12693.367171786258,-14322.801661002733,-1891.7308804828435,-2306.105114823883,2730.198079359419,-5418.536863835861,-13198.116239137424,-6646.1595954990125,-17884.295080262127,-9125.936263497844,4371.538796576192,-10733.089543884367,6581.347213408187,-4153.289201694081,7161.564891312416,-10983.120331890601,-2240.8239854469275,-1987.0432043697342,-752.8579848324034,-1019.0449929860213,-13575.896791094348,-4701.413188899348,-1801.2935475882005,-10266.965405164085,-10013.559623393989,-1067.3886536591424,11444.369477770895,14961.362979254902,3051.1974862335633,-8803.968108413701,-9421.123218066883,-2858.4478442339787,2385.6987159072605,-3068.291206496428,-6548.659775654062,9961.934716936037,-3885.6021963120797,-1642.16884161048,-2010.574410890006,9878.059871915573,-3502.9779033051655,-3351.2281837003325,-2858.8540934833327,-8386.468879846861,-4044.8206521165744,-7532.157958397742,-10097.809467721549,-2498.948508497982,-6576.659723917228,-8635.687169354387,-9867.247393742047,-9120.561273429468,-6175.941714342933,-5034.2563238892735,-8279.687827151287,-8088.2194309365395,3082.60367820285,-5288.7558536384,-9282.123474903312,-12409.305196661066,-8590.937252040936,-10836.49560281608,-8920.905392343126,-8390.625122167176,-7834.094900494508,-2634.4170081863986,21828.475290565213,382.9211665344951,-13286.678575496588,-6387.347573718283,-1374.7318357665424,23028.6918228681,-5697.411348546226,-9787.93504029125,2664.2607011950454,-5311.06831241061,-2042.1993524550987,-3696.6337954779724,-10319.121558792682,-9624.997841358054,-3458.727985067842,-8512.56239685788,-7150.689913254373,-4804.569248292995,-7017.846408715628,-8495.437428500498,-14534.70751945421,7791.1887279265375,-8025.094547575385,-4593.007139206356,-8871.84298299807,-11946.493551820131,-9044.967663107373,-3370.8218974960964,-1264.2945398267811,-11108.807599652264,-4948.725231929136,-8224.375429354632,-14004.989748238904,-5424.2556032690745,-4891.600337481517,-12155.39941581484,-13209.209968639012,-15988.611083007518,-18798.887140326922,-9897.15358848295,2166.136621602574,-10521.558684739986,-8985.530272932663,-15194.737549885363,-11158.588757669253,-9462.310641962922,-1910.8558451447377,-9371.185810338604,-3131.13484037726,-3715.6650103130924,-8329.500235110534,-10992.839063932837,-8333.90647696891,-14144.333240767313,-13533.365619681215,-14722.332172771225,-18419.169091950003,-18213.29447235432,-16326.110459393885,-15093.018987835583,-2240.1677366595095,-16952.328052301884,-10462.027544738503,-25.484328835266783,-15059.144050427914,-16641.04737746998,-15345.01852220407,-14440.770193026672,-15978.486101715927,-14642.613570071073,-19965.197485279885,-10120.153176436015,-10481.965007899104,-7849.844871392539,-5908.160959134158,-4249.820273329034,-1418.575504754512,-3960.8833072115945,-3.796868908216914,-2354.98002451539,-7853.40736480995,-3586.0089998846634,-7844.688630919969,-7375.314498204855,-8177.125516660541,-10242.55920026059,-5842.44233056559,-9688.060224834691,-11405.213301969367,11562.994258582252,-6737.596926545912,-10036.997080087485,793.8266572848968,-1183.107189840505,-4759.10058230761,-9038.530175002226,-7334.814573038491,-7386.439477648702,-3917.352137646205,-9251.717281086281,14077.677112083265,-8914.28040458443,-10230.027973415134,-6841.971733687622,-8770.530670197644,-15261.237427010381,-20564.633877672783,-20503.290241020335,24186.377183757853,-12509.148762175366,-16188.860712996762,79265.6191612255,-7907.657264569833,-13307.709786636218,-10744.402022981763,-14102.020818949984,-17949.01371067844,-13944.864859334519,-14644.238567068489,-10210.871758810981,-12035.337137659615,-20415.415403390845,-5344.849499991505,-9519.841785659895,-11776.868865243723,-9625.154091069344,-4822.037966015216,-14281.239237799597,-8016.813312877016,-10140.05938965436,5026.881335668645,-8293.344051918031,-25688.030660929122,13469.30323620458,-868.2952715334441,-6666.597057735743,8768.905671352488,-11967.899762266858,3035.447515335533,-9995.778406249188,-12521.211239886952,-13713.709036452115,-15922.798704612176,-11111.557594570968,-7079.690044444204,-11932.14982832371,-12260.586721455258,-8922.342889686994,-14429.488963871534,-18244.95066386167,-14718.80092929607,-15975.361107490127,-18884.13698280674,-12987.741627856589,-17197.140099951033,-19578.448199894916,-15436.768352673549,-11027.838999261794,-16431.547764572366,-13795.990134417421,-18807.980873524,-8938.374110065346,-6833.690498989253,-13415.365837715019,-9983.090929692442,-10588.652310767906,-10451.090064948203,-21911.19388956987,20357.79050801936,-1020275.4151985302,55.07469505472449,-147.10427207420605,-271.08194059666346,-571.0125309836853,345.9453788958745,488.0428605100757,64.6114387872212,1
313718,-15863.642563917789,-12957.46043380859,-13506.678168992885,-13808.990110396748,-10929.714180571684,-8947.311593551132,-2061.324317116993,-14913.363069794359,-10628.870986453949,-9522.904280001178,-4920.350284358874,10210.809257078725,-1213.7008833110842,-9727.622651733316,-15385.518447370436,-14863.456912008338,-6813.628036059618,-7461.189339529831,-1014.9825004924817,-10192.93429195489,-3474.6654556194203,-11727.15020711125,-14002.271003262458,-1155.357241115404,-1665.7312980730098,2907.8227511538735,-4840.22543240937,-12935.14797503638,-5940.41089954441,-17320.76487152367,-8163.031792702184,4674.319487113924,-10545.058641318,6315.910203868761,-3876.6959627685505,6862.659193614675,-10365.090223854195,-1978.699469786849,-1675.2625304616988,-490.29596998071315,-1342.2943957027414,-12988.991625546909,-4564.100942617709,-1528.7940510984672,-9830.434961762126,-9825.028721751492,-841.3578213070507,12010.274682120962,15693.111627168159,3302.9157711217285,-8613.593460177985,-8959.6865706853,-2595.5733299597086,2380.417475665659,-2381.8549748572673,-5555.4741108104035,10567.933597203113,-3667.5400992357772,-1273.9195220422441,-1384.3255680397474,9473.123120136448,-3122.0411071801827,-3054.1974825380717,-2228.6365079663083,-8210.812954414661,-3521.3216194106094,-6848.127972312447,-9683.653982976315,-2423.9173971365312,-6122.9730622156285,-8115.313130874222,-9256.936021443367,-8522.249878957859,-5532.567903135292,-4533.35099943584,-7728.313845951188,-7699.970148323186,2601.8233165635675,-4711.475670306423,-8606.499723285418,-11980.243489458768,-8050.313250977589,-10305.465334025937,-8175.500519663125,-7397.814456630613,-7121.283717589598,-2100.792994188843,22526.317751128543,1009.3575090383016,-12801.241972460863,-5471.974265097036,-669.7643883683895,23299.628822244933,-5103.193696510414,-9095.87381904565,2981.572614882746,-5144.412370348712,-1736.106168038019,-3890.1021879972313,-9764.216334117431,-9201.592373704454,-3083.8536777409104,-8040.4070192818035,-6602.3471764533015,-4127.789248811556,-6599.909680957177,-8138.469338087399,-14088.614593721304,8429.25004895032,-7349.408296072976,-4192.382879458835,-8555.6248172894,-11300.744745000882,-10165.840592017208,-2895.697775405511,-915.7326838810834,-10718.870820156979,-4406.288734214825,-7687.751420900308,-13335.678484957127,-4666.225753916843,-4291.913945550556,-11621.52540227922,-12590.336112161642,-15607.018038095117,-18628.074955944714,-9256.998521327883,2852.8228527797987,-10038.434577431353,-8599.062237028014,-14837.300710338395,-10568.277348415691,-8849.37427451457,-1839.5747268542466,-8847.905527228444,-4119.476764170929,-3174.9472594229715,-7441.689375560841,-10432.183849882114,-7822.4699219745335,-13325.45975383876,-12781.398259127034,-13538.209360731204,-18214.481970160123,-17989.951135036416,-15521.174446712399,-14498.176336954612,-1565.7002329051616,-16228.860639086997,-9817.12248636022,956.5138566800288,-14583.894928568297,-15843.392601334606,-14490.551351043661,-13634.677932481642,-15070.987778543697,-13478.52197101843,-19225.980101166966,-9484.841850330939,-9846.716181678543,-7321.470847694327,-5625.567731295091,-3773.5399033749027,-1218.2946248230096,-3405.5093334024727,69.01549655291593,-1801.5122971840065,-7111.627485431877,-3338.0719580097157,-7371.939504440991,-7039.2213692200985,-7712.84512453348,-9934.872268788353,-5390.443165745922,-9342.279613749955,-10800.714418930673,12300.024146737109,-6281.254019752383,-9172.061178270647,1727.5749319538452,-761.8267182604485,-4426.101197606395,-8520.6561319027,-6834.721747083766,-7083.158788034842,-3411.0093232398804,-8656.56213078273,14696.01971954225,-8604.812226403486,-9500.029322268325,-6376.441343870241,-8273.68783823775,-14421.238979115424,-20182.540833684256,-20084.60351464769,41637.40743866011,-11984.930980797466,-15330.956048187973,89902.94325613638,-7158.002399742744,-12432.492653816498,-9692.903965884681,-13152.272573844943,-17344.077328448133,-13006.960342345257,-13809.990108549004,-10034.622084475877,-11241.932353671331,-13298.116054363014,-4677.756982610044,-9318.560907576137,-11261.276067929031,-9124.186266731396,-4327.41387995564,-13901.271189884612,-7678.188938569361,-9458.998148083574,7404.501942426084,-7783.2199944984895,-24945.344533225565,15878.173785220017,1240.700831574253,-6138.004284441725,11270.088549798047,-11678.77529649587,3478.696696322961,-9823.80997400343,-12305.80538790258,-13469.834487070708,-15506.424473966625,-10540.964898882203,-6869.159183452079,-11424.150766977711,-11537.275557951662,-8786.593140518255,-14217.489355593283,-17727.545369896015,-13971.489810138331,-15524.861939898843,-18295.98181956898,-12153.52441927936,-16671.73482076733,-18867.980762659354,-15323.17481256573,-11179.026219905983,-15913.54872170381,-13503.646924593859,-18947.668115417247,-8038.313273150518,-6047.066952470954,-12701.929655964948,-8620.124698109905,-10554.871123187011,-10357.433988000987,-21784.412873829177,22895.192069541936,-1011918.8435029299,56.028369427974155,-147.10427207420605,-285.8638933820334,-577.6882515964331,333.5476120436288,478.506116777579,55.07469505472449,1
